OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,LC_1,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,Water_1,Water_2,Water_3,NL_mean,NL_median,NDVI_mean,NDVI_median,NDBI_mean,NDBI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
35,10,BIHAR,34,AURANGABAD,220,Obra,35,KARAKAT,1035,,1.33141482096,0.04034937755,522497,19618,10460,2995,0,0,0,0,0,2,131,0,1788,69,0,0,9,20578,11892,21,1.322638132825204,1.145463466644287,0.353815115545557,0.382781758904457,-0.188775541214009,-0.198186606168747,32491,0.3660090486596288,0.00064633283063,1999,0.0,0.0,0.0,0.0,0.0,0.001000500250125,0.0655327663831916,0.0,0.894447223611806,0.0345172586293146,0.0,0.0,0.0045022511255627,2019,-0.192664965987206,-0.180059462208312,1.1817147401089565,1.0373032093048096,0.447397885864971,0.472640678286552,2459,2506
35,10,BIHAR,34,AURANGABAD,219,Goh,35,KARAKAT,1035,,1.34740625903,0.04705165461,636015,8450,3342,2,0,0,0,0,0,0,0,0,2309,19,0,0,0,9896,1727,0,1.365207784608802,1.244365751743317,0.356080951214005,0.385538458824158,-0.175170142408482,-0.173186764121056,11623,0.1485847027445582,0.0,2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918384879725086,0.0081615120274914,0.0,0.0,0.0,2019,-0.190856248140335,-0.186957597412395,1.224658357226346,1.10229104757309,0.45728516379298,0.464414089918137,2459,2506
27,10,BIHAR,23,BANKA *,163,Belhar,27,BANKA,1027,,2.16846159789,0.08043165194,1079854,2888,16439,8279,0,0,30,1,7,2,54,0,3826,25,19,10,21,8607,15969,2734,0.857240919117934,0.704820454120636,0.360345267872935,0.350336611270905,-0.025253077599717,0.010008647106588,27310,0.5847308678139875,0.1001098498718418,3995,0.0,0.0,0.0075093867334167,0.0002503128911138,0.0017521902377972,0.0005006257822277,0.0135168961201501,0.0,0.9576971214017522,0.0062578222778473,0.0047559449311639,0.0025031289111389,0.0052565707133917,2019,0.072376661002636,0.029659020807932,0.789027203811573,0.6406153440475465,0.319335877985878,0.298808723688126,146829,136144
40,10,BIHAR,37,JAMUI *,242,Jhajha,40,JAMUI (SC),1040,,1.64890477509,0.06764654345,918212,4777,7224,1214,0,0,149,2,30,10,60,0,3064,40,3,0,0,6615,5692,690,1.184223583786702,0.849638998508453,0.366701383547238,0.354657828807831,-0.030197465278029,-0.00647317385301,12997,0.4379472185889051,0.0530891744248672,3358,0.0,0.0,0.0443716497915425,0.0005955926146515,0.0089338892197736,0.0029779630732578,0.0178677784395473,0.0,0.912447885646218,0.0119118522930315,0.0008933889219773,0.0,0.0,2019,0.056746665388346,0.021001616961538,0.992735894129222,0.72385236620903,0.32282403119093,0.303460001945496,89325,89082
36,10,BIHAR,35,GAYA,233,Atri,36,JAHANABAD,1036,,1.36128725918,0.05153161406,677978,14830,16740,1,0,0,4,0,3,0,7,0,2534,7,0,0,0,16445,14039,0,1.620015538886394,1.440225481987,0.435422160102285,0.448599427938461,-0.178710167469017,-0.193913087248802,30484,0.4605366749770371,0.0,2555,0.0,0.0,0.0015655577299412,0.0,0.0011741682974559,0.0,0.0027397260273972,0.0,0.9917808219178084,0.0027397260273972,0.0,0.0,0.0,2019,-0.148994386196136,-0.146443119545058,1.4071186548366057,1.249012291431427,0.422332438845649,0.430584371089935,7744,7701
37,10,BIHAR,35,GAYA,231,Tikari,37,AURANGABAD,1037,,1.24446756957,0.04431422226,596427,9407,4351,0,0,0,0,0,0,0,0,0,2167,28,0,0,0,12296,1302,0,1.742521008360094,1.532163143157959,0.342253731512561,0.358522176742554,-0.159592178266672,-0.158641755580902,13598,0.0957493749080747,0.0,2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987243735763098,0.012756264236902,0.0,0.0,0.0,2019,-0.183056861162186,-0.172199650293927,1.445354478198997,1.2489562928676603,0.453334377699929,0.464711427688599,13618,13622
38,10,BIHAR,35,GAYA,232,Belaganj,38,GAYA (SC),1038,,1.50961524265,0.0301348548,407882,5079,1936,0,0,0,0,0,0,0,1,0,1450,36,0,0,0,5259,1372,0,2.494518869868585,2.155072569847107,0.384795251242563,0.400117784738541,-0.168240113972285,-0.175661459565163,6631,0.2069069521942391,0.0,1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0006724949562878,0.0,0.9751176866173504,0.0242098184263618,0.0,0.0,0.0,2019,-0.195405527949333,-0.174195759098318,2.120515481174708,1.811506539583206,0.454036017468723,0.476103067398071,6738,6745
35,10,BIHAR,32,ROHTAS,212,Dehri,35,KARAKAT,1035,,0.95825401483,0.02434688506,287980,21054,20542,5660,0,0,0,0,0,0,142,0,948,94,0,17,8,20560,25132,710,2.640883089196495,1.759084463119507,0.257260726453976,0.235125161707401,-0.203963518995779,-0.202663436532021,46402,0.5416145855782079,0.015301064609284,1209,0.0,0.0,0.0,0.0,0.0,0.0,0.1174524400330851,0.0,0.7841191066997518,0.0777502067824648,0.0,0.0140612076095947,0.0066170388751033,2019,-0.240092359483242,-0.209396412363754,2.303101768909751,1.6669307947158816,0.436732908631322,0.501056998968124,2459,2506
40,10,BIHAR,37,JAMUI *,240,Sikandra (SC),40,JAMUI (SC),1040,,1.58174538845,0.0602824619,802173,13047,11651,3159,0,0,371,0,49,96,95,0,2321,36,15,3,1,13963,11685,1931,0.981516190394535,0.816196084022522,0.430829346821729,0.437946945428848,-0.120967407832581,-0.114832188934088,27579,0.4236919395191993,0.07001704195221,2987,0.0,0.0,0.1242048878473384,0.0,0.0164044191496484,0.0321392701707398,0.0318044861064613,0.0,0.7770338131904921,0.0120522263140274,0.0050217609641781,0.0010043521928356,0.0003347840642785,2019,0.022560691460967,-0.023423591148611,0.8429615771018184,0.7042103707790375,0.364045251484707,0.350805908441544,89325,89082
39,10,BIHAR,36,NAWADA,237,Nawada,39,NAWADA,1039,,0.86099762802,0.02500623118,335835,4997,3473,2,0,0,0,0,0,0,0,0,1172,68,0,0,0,5868,2197,0,2.332676955288457,1.765370965003967,0.471224071961407,0.490275859832764,-0.207075152591328,-0.215062260627747,8065,0.2724116553006819,0.0,1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9451612903225808,0.0548387096774193,0.0,0.0,0.0,2019,-0.236505046486855,-0.206418397761953,2.0308615532853915,1.5867271721363063,0.482521294931176,0.517527878284454,4397,4333
27,10,BIHAR,23,BANKA *,161,Banka,27,BANKA,1027,,1.23821714129,0.04018286537,534423,5981,9050,3848,0,0,8,0,0,0,25,3,1888,55,2,2,0,8097,7806,2294,1.559635414849574,1.318602383136749,0.386022913074962,0.392574816942215,-0.077983517082758,-0.073040556162596,18197,0.4289718085398692,0.1260647359454855,1983,0.0,0.0,0.0040342914775592,0.0,0.0,0.0,0.0126071608673726,0.0015128593040847,0.9520927887039838,0.0277357539082198,0.0010085728693898,0.0010085728693898,0.0,2019,0.004693534923717,-0.023431797008758,1.3635247015848235,1.176849156618118,0.329760441228987,0.309938028454781,146829,136144
34,10,BIHAR,32,ROHTAS,207,Chenari (SC),34,SASARAM (SC),1034,,2.53472364882,0.10699587225,1395855,31071,27683,18573,0,0,423,8,42,88,1222,1,3363,62,23,71,0,30002,35744,11064,0.801443406578096,0.472363725304604,0.397507891545728,0.393177658319473,-0.103050018994616,-0.075034458190203,76810,0.465356073427939,0.144043744304127,5303,0.0,0.0,0.0797661700924005,0.0015085800490288,0.0079200452574014,0.0165943805393173,0.2304356024891571,0.0001885725061286,0.6341693381105035,0.0116914953799735,0.0043371676409579,0.013388647935131,0.0,2019,-0.003913093358278,-0.059032897563873,0.716976351533571,0.4207957163453105,0.374742830580447,0.343241557478905,1372,1358
34,10,BIHAR,32,ROHTAS,208,Sasaram,34,SASARAM (SC),1034,,1.20067601983,0.04192592853,542686,12916,13376,8339,0,0,48,0,0,32,222,0,1631,104,2,38,0,12810,19605,1759,1.572756443414363,1.216925501823425,0.405683896831305,0.405128717422485,-0.161878662309644,-0.163885906338692,34174,0.5736817463568795,0.0514718792064142,2077,0.0,0.0,0.0231102551757342,0.0,0.0,0.0154068367838228,0.1068849301877708,0.0,0.7852672123254695,0.0500722195474241,0.0009629272989889,0.0182956186807896,0.0,2019,-0.137293696403503,-0.148647401096681,1.416968341102284,1.0949436128139496,0.416945563798108,0.402870237827301,1372,1358
35,10,BIHAR,34,AURANGABAD,221,Nabinagar,35,KARAKAT,1035,,1.59136548825,0.06107193738,767235,49732,18930,5020,0,0,0,0,0,0,193,0,2777,45,0,11,2,45611,25571,833,2.225089101681719,1.402387499809265,0.344782174123087,0.37568861246109,-0.177145639251051,-0.180638536810875,72015,0.3550788030271471,0.0115670346455599,3028,0.0,0.0,0.0,0.0,0.0,0.0,0.0637384412153236,0.0,0.917107001321004,0.0148612945838837,0.0,0.0036327608982826,0.0006605019815059,2019,-0.140804827213287,-0.137876185709511,2.1070378294879046,1.2767890989780426,0.40729616369647,0.425182342529297,2459,2506
39,10,BIHAR,36,NAWADA,238,Gobindpur,39,NAWADA,1039,,1.73731662247,0.05535615835,741218,12889,8054,5,0,0,378,1,46,156,107,0,2018,19,15,0,0,13061,6992,4,0.885018118207321,0.795194029808044,0.47086114024506,0.479077950119972,-0.160207020007764,-0.155552059412003,20057,0.3486064715560652,0.0001994316198833,2740,0.0,0.0,0.137956204379562,0.0003649635036496,0.0167883211678832,0.056934306569343,0.0390510948905109,0.0,0.7364963503649635,0.006934306569343,0.0054744525547445,0.0,0.0,2019,-0.025595989078283,-0.077518108469307,0.7917675009992224,0.70157778263092,0.416147684454334,0.400418281555176,4397,4333
27,10,BIHAR,23,BANKA *,162,Katoria (ST),27,BANKA,1027,,1.89251564662,0.0783097414,1063769,2123,11441,924,0,0,0,0,2,0,45,0,3803,20,10,0,0,2944,10759,513,0.774279236677465,0.667909473180771,0.331937028066385,0.328770756721497,0.009611130310285,0.029840471222997,14216,0.7568232976927406,0.0360861001688238,3880,0.0,0.0,0.0,0.0,0.0005154639175257,0.0,0.0115979381443298,0.0,0.9801546391752576,0.0051546391752577,0.0025773195876288,0.0,0.0,2019,0.088742278516293,0.063321349158642,0.686524033385908,0.5850966572761536,0.287168684230576,0.272853434085846,146829,136144
39,10,BIHAR,36,NAWADA,236,Hisua,39,NAWADA,1039,,1.31367358681,0.03565403849,475021,10501,5485,0,0,0,0,0,0,2,1,0,1738,22,0,0,0,7642,8217,0,1.788432066712558,1.545826375484467,0.490400425205853,0.505843222141266,-0.219295440251463,-0.22988198697567,15859,0.5181285074720978,0.0,1763,0.0,0.0,0.0,0.0,0.0,0.0011344299489506,0.0005672149744753,0.0,0.9858196256381168,0.0124787294384571,0.0,0.0,0.0,2019,-0.241668075323105,-0.20890207506865,1.621045164679358,1.4326666295528416,0.495440670808243,0.528607606887817,4397,4333
38,10,BIHAR,35,GAYA,234,Wazirganj,38,GAYA (SC),1038,,1.14649159159,0.03617441255,472757,12201,13091,2,0,0,0,0,0,3,29,0,1714,40,0,0,0,6210,18461,0,2.30965840630958,1.679193139076233,0.404029295098406,0.406677424907684,-0.166707741385166,-0.172351062297821,24671,0.7482874630132544,0.0,1786,0.0,0.0,0.0,0.0,0.0,0.0016797312430011,0.0162374020156774,0.0,0.9596864501679732,0.0223964165733482,0.0,0.0,0.0,2019,-0.141126856207848,-0.146856969863607,1.8559819036404115,1.3643394708633425,0.42365388245685,0.426675885915756,6738,6745
37,10,BIHAR,34,AURANGABAD,224,Rafiganj,37,AURANGABAD,1037,,1.67055478144,0.05777085304,779729,10697,4987,0,0,0,257,0,9,0,10,0,2522,62,2,0,0,13766,1816,0,1.284249596112844,1.085654854774475,0.354407951784975,0.358510345220566,-0.126791220271072,-0.12682968378067,15582,0.1165447310999871,0.0,2862,0.0,0.0,0.0897973445143256,0.0,0.0031446540880503,0.0,0.0034940600978336,0.0,0.8812019566736548,0.0216631726065688,0.0006988120195667,0.0,0.0,2019,-0.035686202347279,-0.059032530147623,1.1299735564570546,0.957563817501068,0.363265758484733,0.34901949763298,13618,13622
37,10,BIHAR,34,AURANGABAD,223,Aurangabad,37,AURANGABAD,1037,,1.43418279359,0.04280460294,579385,6563,3448,0,0,0,68,0,0,0,3,0,1987,63,0,0,0,7143,2706,0,1.760092748044851,1.285910129547119,0.32859411010354,0.337532550096512,-0.150035487329753,-0.142260298132896,9849,0.2747487054523302,0.0,2121,0.0,0.0,0.032060348892032,0.0,0.0,0.0,0.0014144271570014,0.0,0.9368222536539368,0.0297029702970297,0.0,0.0,0.0,2019,-0.091891203075647,-0.098720122510761,1.6130989472090094,1.1950716376304624,0.390578159493679,0.385249063372612,13618,13622
37,10,BIHAR,35,GAYA,225,Gurua,37,AURANGABAD,1037,,1.41808842284,0.04449159158,590801,12211,9646,0,0,0,0,0,0,0,0,0,2199,9,0,0,0,17402,4258,0,1.482861051398413,1.360671401023865,0.361463232212838,0.370966464281082,-0.153707246852634,-0.160963475704193,21660,0.1965835641735918,0.0,2208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959239130434784,0.0040760869565217,0.0,0.0,0.0,2019,-0.143768437206745,-0.131621899477338,1.320128468072155,1.2145496904850006,0.422471908530385,0.434101745486259,13618,13622
39,10,BIHAR,36,NAWADA,235,Rajauli (SC),39,NAWADA,1039,,1.66127460681,0.0666758554,886528,9272,19811,2397,0,0,647,9,30,176,202,12,2220,10,4,0,0,6487,22401,1846,0.924173343192503,0.803279161453247,0.460130584596224,0.478969648480415,-0.157282245785457,-0.161917999386787,30734,0.7288670527754278,0.060063773020108,3310,0.0,0.0,0.1954682779456193,0.0027190332326283,0.0090634441087613,0.0531722054380664,0.0610271903323262,0.0036253776435045,0.6706948640483383,0.0030211480362537,0.0012084592145015,0.0,0.0,2019,-0.058800784870982,-0.096760698725755,0.8406917734586206,0.7343634963035585,0.430964731993006,0.426349565386772,4397,4333
38,10,BIHAR,35,GAYA,230,Gaya Town,38,GAYA (SC),1038,,0.36270158775,0.00354805585,47377,791,697,0,0,0,0,0,0,0,9,0,71,102,0,0,0,1106,353,0,16.68933344026755,14.076741218566896,0.29709811206921,0.300666093826294,-0.098692650748546,-0.078828625380993,1459,0.2419465387251542,0.0,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0494505494505494,0.0,0.3901098901098901,0.5604395604395604,0.0,0.0,0.0,2019,-0.00335848540999,-0.047373072943868,13.156869203026533,10.877766370773315,0.298918745273726,0.2654789686203,6738,6745
40,10,BIHAR,37,JAMUI *,243,Chakai,40,JAMUI (SC),1040,,1.91029347157,0.10409011475,1419520,5893,7190,591,0,0,190,3,40,1,225,0,4293,13,393,0,0,6185,6545,562,0.767262824606534,0.632100909948349,0.334339782750344,0.318871185183525,0.02609870678963,0.063710104674101,13292,0.4924014444778814,0.0422810713210954,5158,0.0,0.0,0.0368359829391236,0.0005816207832493,0.0077549437766576,0.0001938735944164,0.0436215587436991,0.0,0.832299340829779,0.0025203567274137,0.0761923226056611,0.0,0.0,2019,0.111218720674515,0.078609611244881,0.6398943988059775,0.5308902412652969,0.280323657190811,0.255868554115295,89325,89082
38,10,BIHAR,35,GAYA,229,Bodh Gaya (SC),38,GAYA (SC),1038,,1.90099978988,0.05389651813,719138,9340,13655,0,0,0,125,0,4,53,24,0,2436,30,2,0,0,11827,10652,0,1.708957918277998,1.265483736991882,0.406373229577585,0.406662434339523,-0.137518706941043,-0.143129050731659,22479,0.4738644957515904,0.0,2674,0.0,0.0,0.0467464472700074,0.0,0.0014958863126402,0.0198204936424831,0.0089753178758414,0.0,0.9109947643979056,0.0112191473448017,0.0007479431563201,0.0,0.0,2019,-0.056032668799162,-0.09970890940144,1.522703582209297,1.118357628583908,0.407754767330062,0.391812115907669,6738,6745
38,10,BIHAR,35,GAYA,228,Barachatti (SC),38,GAYA (SC),1038,,2.04874695557,0.07008733155,949102,6350,9554,0,0,0,292,0,8,85,79,0,2992,10,13,0,0,8828,6586,0,1.309301999668174,1.112167000770569,0.37741347286311,0.383268311619759,-0.10188321098641,-0.100065819919109,15414,0.4272739068379395,0.0,3479,0.0,0.0,0.0839321644150618,0.0,0.0022995113538373,0.0244323081345214,0.0227076746191434,0.0,0.8600172463351538,0.0028743891922966,0.0037367059499856,0.0,0.0,2019,0.00254403334111,-0.051985229932197,1.111701478815316,0.9110165536403656,0.382127681860223,0.358809530735016,6738,6745
37,10,BIHAR,34,AURANGABAD,222,Kutumba (SC),37,AURANGABAD,1037,,1.67427055431,0.04611953537,624193,8106,2698,0,0,0,41,0,0,0,0,0,2232,13,0,0,0,8492,2169,0,1.162075344115994,1.125181972980499,0.343013675084779,0.367319494485855,-0.156444567776734,-0.154333665966988,10661,0.2034518337866991,0.0,2286,0.0,0.0,0.0179352580927384,0.0,0.0,0.0,0.0,0.0,0.9763779527559056,0.005686789151356,0.0,0.0,0.0,2019,-0.09439817070961,-0.099117043582867,1.017407256575824,0.9817711561918256,0.401782011263456,0.396245509386063,13618,13622
38,10,BIHAR,35,GAYA,226,Sherghati,38,GAYA (SC),1038,,1.71676456512,0.03833586895,518571,5790,3468,0,0,0,2,0,1,1,1,0,1873,25,0,0,0,7682,1365,0,1.756524122561934,1.492476582527161,0.372203009960773,0.383052080869675,-0.117681222676759,-0.129652217030525,9047,0.1508787443351387,0.0,1903,0.0,0.0,0.001050972149238,0.0,0.000525486074619,0.000525486074619,0.000525486074619,0.0,0.9842354177614292,0.0131371518654755,0.0,0.0,0.0,2019,-0.046302851289511,-0.069504221955165,1.5943711980633606,1.328726410865784,0.375288943946417,0.358082443475723,6738,6745
37,10,BIHAR,35,GAYA,227,Imamganj (SC),37,AURANGABAD,1037,,1.66444362684,0.07047515909,965110,2391,2869,7,0,0,370,0,3,2,6,0,3102,5,3,0,0,2871,1961,0,0.901668943095145,0.771195471286774,0.290714073726662,0.305373936891556,-0.077947507098551,-0.075042299926281,4832,0.4058360927152318,0.0,3491,0.0,0.0,0.1059868232598109,0.0,0.0008593526210254,0.0005729017473503,0.0017187052420509,0.0,0.888570610140361,0.0014322543683758,0.0008593526210254,0.0,0.0,2019,0.060807414352894,0.010572290475505,0.8681734260576925,0.703860938549042,0.333528070317468,0.308102250099182,13618,13622
10,10,BIHAR,8,KISHANGANJ,55,Kochadhaman,10,KISHANGANJ,0,,1.62877028815,0.03962131575,476567,42098,25201,1659,0,0,0,0,0,6,1,0,1934,15,8,0,2,47514,16622,2151,1.433070338116242,1.048610985279083,0.43514384158822,0.448120504617691,-0.157508671042307,-0.155183658003807,66287,0.2507580671926622,0.0324498016202271,1966,0.0,0.0,0.0,0.0,0.0,0.0030518819938962,0.0005086469989827,0.0,0.9837232960325534,0.0076297049847405,0.0040691759918616,0.0,0.0010172939979654,2019,-0.053833659738302,-0.076285623698669,1.288961349951697,0.927637279033661,0.280525156421528,0.274697363376617,66512,66542
